,state_code,latitude,longitude,zip_code,city,name,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
90,CA,37.406217,-121.976473,95054,Santa Clara,Azuro,1/1/2002,Not closed,1/1/2006,11/13/2009,4.0027,7.8712,0.1616,0.1616,5,2,10000000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4.0,1,acquired
91,DC,37.09024,-95.712891,20007,Washington,ARPU,5/1/2005,5/4/2010,7/1/2006,12/29/2009,1.1671,4.6658,3.055353047989626,4.754422568093388,1,3,15564591,0,DC,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,3.5,1,closed
92,CA,37.779281,-122.41923600000001,94105,San Francisco,BookFresh,1/1/2007,Not closed,7/28/2009,7/28/2009,2.5726,2.5726,2.4795,4.6685,7,1,500000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,acquired
93,CA,37.779281,-122.41923600000001,94110,San Francisco,Singly,12/21/2010,Not closed,2/1/2011,4/23/2012,0.1151,1.3397,1.8329,2.6712,24,2,8950000,2,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,1,acquired
94,NY,40.753881,-73.978852,10173,New York,TxVia,1/1/2006,Not closed,10/1/2007,10/26/2010,1.7479,4.8192,4.0027,4.8192,8,4,55350000,2,NY,0,1,0,0,0,finance,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,4.0,1,acquired
95,CA,37.406914,-122.09037,94043,Mountain View,Blue Vector Systems,1/1/2002,8/31/2010,9/21/2005,9/21/2005,3.7233,3.7233,3.055353047989626,4.754422568093388,1,1,4000000,0,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1,closed
96,IL,41.878984,-87.637,60606,Chicago,Open Kernel Labs,1/1/2006,Not closed,9/13/2007,7/6/2012,1.6986,6.5151,3.2849,4.9315,3,5,10764323,3,IL,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,acquired
97,NJ,40.535315999999995,-74.521435,8873,Somerset,Elanti Systems,1/1/2007,2/11/2012,5/29/2008,5/29/2008,1.4082,1.4082,0.0,0.0,1,1,5500000,1,NJ,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1,closed
98,CA,37.779281,-122.41923600000001,94105,San Francisco,Astrid,1/1/2008,Not closed,4/13/2012,4/13/2012,4.2849,4.2849,2.4164,5.5151,7,1,400000,2,CA,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1,acquired
99,CA,37.863464,-122.3153453,94710,Berkeley,Nordic Windpower,1/1/2007,4/10/2013,10/2/2007,1/5/2010,0.7507,3.0137,3.055353047989626,4.754422568093388,3,3,54000000,0,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.6667,1,closed
100,GA,34.070958000000005,-84.274733,30009,Alpharetta,Visiprise,1/1/1985,5/3/2009,10/17/2005,10/17/2005,20.8055,20.8055,3.055353047989626,4.754422568093388,2,1,32000000,0,GA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,1,closed
101,WA,39.78373,-100.445882,98104,Seattle,Hubspan,1/1/2000,Not closed,10/14/2005,10/14/2005,5.789,5.789,3.055353047989626,4.754422568093388,1,1,13000000,0,WA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,acquired
102,WA,47.614422,-122.19233700000001,98004,Bellevue,iConclude,1/1/2005,Not closed,2/1/2005,4/10/2006,0.0849,1.2712,3.055353047989626,4.754422568093388,5,3,12500000,0,WA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.3333,1,acquired
103,CA,37.314002,-121.93236499999999,95128,San Jose,41st Parameter,1/1/2004,Not closed,5/8/2006,4/11/2012,2.3507,8.2822,1.0027,8.2849,16,4,38064570,2,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3.0,1,acquired
104,CA,37.748676,-122.41581299999999,94110,San Francisco,Aardvark,7/1/2007,9/1/2011,1/1/2007,10/1/2008,-0.4959,1.2548,2.1726,4.6,21,2,6000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,acquired
105,VA,38.030823,-78.48158000000001,22902,Charlottesville,Hotelicopter,6/1/2006,8/1/2012,11/17/2008,3/31/2011,2.4658,4.8329,0.5863,5.6164,4,2,5000000,6,VA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0,closed
106,VA,39.035298,-77.430125,20166,Dulles,Anystream,1/1/2000,Not closed,1/1/2000,2/7/2007,0.0,7.1068,6.0055,10.9041,9,3,59000000,3,VA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.0,1,acquired
107,IL,39.78373,-100.445882,60607,Chicago,CakeStyle,8/1/2011,8/1/2013,8/13/2012,8/13/2012,1.0356,1.0356,0.0,1.0356,2,1,1000000,2,IL,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
108,CA,37.758062,-122.41864199999999,94110,San Francisco,Fluther,1/1/2007,Not closed,9/21/2009,9/21/2009,2.7233,2.7233,0.9151,6.3096,5,1,600000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,1,acquired
109,CT,41.853615000000005,-72.70375,6002,Bloomfield,Pocket Communications Northeast,1/1/2006,1/1/2012,11/1/2008,2/20/2009,2.8356,3.1397,3.3781,3.7753,0,2,125000000,2,CT,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,closed
110,CA,34.01052,-118.495981,60401,Santa Monica,Goodreads,1/15/2007,Not closed,11/1/2007,12/9/2009,0.7945,2.9014,3.0493,6.5233,11,2,2750000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,acquired
111,CA,37.3821368,-121.970505,95054,Santa Clara,Woven Systems,1/1/2003,Not closed,12/1/2005,9/25/2007,2.9178,4.7342,3.055353047989626,4.754422568093388,1,2,30000000,0,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1,acquired
112,CA,37.433646,-121.88670400000001,95035-6261,Milpitas,Kolorific,1/1/2003,7/7/2012,1/5/2007,1/5/2007,4.0137,4.0137,3.055353047989626,4.754422568093388,0,1,7000000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,closed
113,CA,37.45604,-122.165399,94025,Menlo Park,Krugle,1/1/2006,Not closed,5/31/2006,5/31/2006,0.41100000000000003,0.41100000000000003,0.0,2.5342,10,1,6100000,2,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,acquired
114,CA,32.721834,-117.16179699999999,92101,San Diego,Flud,10/1/2010,8/8/2013,4/13/2011,9/1/2012,0.5315,1.9205,2.2548,2.9781,12,3,2100000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4.0,1,closed
115,CA,37.779281,-122.41923600000001,94103,San Francisco,Chomp,9/9/2009,Not closed,11/1/2009,3/11/2010,0.1452,0.5014,0.4959,3.011,10,2,2565000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,acquired
116,CA,37.584103000000006,-122.366082,94010,Burlingame,Origen Therapeutics,1/1/1997,8/3/2012,10/3/2007,10/3/2007,10.7589,10.7589,3.055353047989626,4.754422568093388,0,1,2000000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,closed
117,NC,35.765240000000006,-78.731161,27606,Raleigh,Inlet Technologies,1/1/2003,Not closed,7/26/2005,9/8/2008,2.5671,5.6904,2.0027,2.0027,3,3,22400000,1,NC,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.6667,1,acquired
118,NY,40.740441,-73.993376,10011,New York,ShopWiki,6/1/2005,Not closed,7/1/2006,7/1/2006,1.0822,1.0822,6.0027,6.0027,12,1,6250000,1,NY,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,acquired
119,NY,40.750519,-73.993494,10001,New York,Fondu,2/1/2010,Not closed,11/1/2011,11/1/2011,1.7479,1.7479,1.0,2.1096,4,1,575000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0,acquired
120,MA,42.387597,-71.099497,2143,Somerville,Loudcaster,8/1/2009,1/1/2012,8/1/2009,3/1/2010,0.0,0.5808,0.0,0.0,1,2,53000,1,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,closed
121,CA,37.522281,-122.25813899999999,94065,Redwood City,TwoFish,1/1/2006,Not closed,12/1/2006,10/10/2008,0.9151,2.7753,3.0027,3.6466,6,2,9500000,2,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.5,1,acquired
122,TX,40.694599,-73.990638,78701,Austin,Workstreamer,10/1/2009,6/1/2013,1/1/2009,7/27/2010,-0.7479,0.8192,-1.7507,0.2521,7,2,3500000,2,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,1,closed
123,NY,40.729839,-73.991781,10003,New York,Qwiki,10/1/2009,Not closed,7/10/2010,3/31/2011,0.7726,1.4959,-0.5863,3.7534,14,3,10500000,3,NY,0,1,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6.3333,1,acquired
124,CA,37.54827,-121.98857199999999,94538,Fremont,Redwood Systems,1/1/2008,Not closed,10/3/2008,5/30/2012,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.25,1,acquired
125,MA,42.375640000000004,-71.2358,2451,Waltham,Artisan Pharma,1/1/2006,Not closed,9/6/2006,7/20/2010,0.6795,4.5507,3.055353047989626,4.754422568093388,2,5,85381111,0,MA,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,4.6667,1,acquired
126,MD,39.436844,-76.61870400000001,21093,Timonium,Bill Me Later,1/1/2000,Not closed,3/1/2006,12/1/2007,6.1671,7.9205,8.0055,11.2548,6,3,100000000,3,MD,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.5,1,acquired
127,PA,40.441694,-79.990086,15213,Pittsburgh,Bueda,1/4/2009,6/1/2013,1/1/2008,7/1/2010,-1.011,1.4877,0.4055,1.3205,3,2,125000,2,PA,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1,closed
128,VA,38.958402,-77.357974,20191,Reston,Defywire,1/1/2003,5/1/2008,4/26/2005,3/27/2007,2.3178,4.2356,-0.3342,-0.3342,2,2,10600000,1,VA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1,closed
129,CA,37.554214,-121.977451,94538,Fremont,Silicon Clocks,1/1/2004,Not closed,6/2/2006,6/8/2009,2.4192,5.4384,2.0027,2.0027,2,3,26100000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.5,1,acquired
130,NY,40.762674,-73.9821315,10019,New York,TheMarkets,1/1/2000,Not closed,7/12/2007,7/12/2007,7.5315,7.5315,10.7342,10.7342,2,1,30000000,1,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,acquired
131,IL,41.875555,-87.624421,60606,Chicago,Netgamix Inc,9/24/2010,4/3/2012,10/15/2011,7/1/2012,1.0575,1.7699,1.0301,1.1123,6,3,132885,2,IL,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1,closed
132,CA,37.55911,-122.30349299999999,95054,Santa Clara,Sentrigo,10/1/2006,Not closed,5/8/2007,12/21/2010,0.6,4.2247,-0.7479,4.4767,9,3,9500000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.0,1,acquired
133,CA,37.440682,-122.123103,94303,Palo Alto,Netli,1/1/2000,Not closed,2/13/2006,2/13/2006,6.1233,6.1233,6.0055,6.0055,9,1,18000000,1,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.0,1,acquired
134,OH,39.099909000000004,-84.504243,45202,Cincinnati,Define My Style,2/1/2010,1/1/2012,12/2/2011,12/2/2011,1.8329,1.8329,1.7479,1.7479,4,1,690000,1,OH,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1,closed
135,GA,33.749099,-84.390185,30305,Atlanta,Firethorn,1/1/2001,Not closed,3/1/2006,1/2/2007,5.1644,6.0055,3.055353047989626,4.754422568093388,1,3,25131611,0,GA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1,acquired
136,CA,37.404788,-121.94084199999999,95134,San Jose,Wellcore,1/1/2007,7/1/2013,7/12/2010,7/12/2010,3.5288,3.5288,3.055353047989626,4.754422568093388,1,1,2000000,0,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,closed
137,MA,42.3634664,-71.07866379999999,2142,Cambridge,Taligen Therapeutics,1/1/2004,Not closed,8/1/2005,8/23/2010,1.5836,6.6466,5.0055,7.0877,4,3,78750000,2,MA,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3.5,1,acquired
138,CA,37.551441,-122.291435,94403,San Mateo,Adap.tv,11/1/2006,Not closed,2/1/2007,3/28/2011,0.2521,4.4055,3.3151,6.7918,27,5,48500000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,2.5,1,acquired
139,CA,37.779518200000005,-122.3902619,94107,San Francisco,Current Media,1/1/2005,8/20/2013,7/29/2005,7/29/2005,0.5726,0.5726,5.1671,8.0082,12,1,15000000,2,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,0,closed
140,CA,37.316652600000005,-122.05073999999999,95008,Campbell,ParAccel,1/1/2007,Not closed,12/10/2007,4/25/2012,0.9397,5.3178,3.055353047989626,4.754422568093388,13,5,74000000,0,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,5.3333,1,acquired
141,CA,37.783171,-122.392901,94107-4132,San Francisco,Arch Rock Corporation,1/1/2005,Not closed,10/1/2005,5/2/2007,0.7479,2.3315,2.0,2.0,6,2,15000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,1,acquired
142,NY,37.09024,-95.712891,10014,New York,SpiralFrog,1/1/2004,3/20/2009,1/1/2006,12/1/2007,2.0027,3.9178,3.0027,5.2192,8,3,45000000,3,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0,closed
143,CA,37.400366999999996,-121.98571100000001,95054,Santa Clara,Plusmo,6/1/2006,Not closed,5/1/2008,5/1/2008,1.9178,1.9178,2.0027,2.0027,4,1,4410000,1,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,acquired
144,VA,39.001619,-77.403201,20166,Sterling,ZipList,1/1/2010,Not closed,1/1/2010,11/24/2010,0.0,0.8959,2.0,2.6767,9,2,4500000,2,VA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,acquired
145,CA,37.788653000000004,-122.40133300000001,94105,San Francisco,Involver,1/1/2007,Not closed,9/2/2008,10/14/2010,1.6712,3.7863,4.6685,5.6849,11,3,11040000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.5,1,acquired
146,CA,37.779281,-122.41923600000001,94107,San Francisco,Lionside,1/1/2009,Not closed,11/19/2010,11/19/2010,1.8822,1.8822,1.3288,2.9479,6,1,1600000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,1,acquired
147,NY,40.73901,-73.997259,10011,New York,Game Trust,1/1/2002,Not closed,6/1/2005,11/15/2005,3.4164,3.8739999999999997,7.7534,7.7534,3,2,9000000,1,NY,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,1,acquired
148,CA,37.548418700000006,-122.31516459999999,94403,San Mateo,Nearbuy Systems,4/1/2010,Not closed,7/21/2011,11/23/2012,1.3041,2.6493,0.0,3.6767,4,3,3282327,2,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,1,acquired
149,CA,37.55818,-122.276454,94404,Foster City,Visible Path,1/1/2002,Not closed,3/1/2006,3/1/2006,4.1644,4.1644,5.5836,11.3918,5,2,24700000,5,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0,1,acquired
150,GA,33.774485999999996,-84.385448,30308,Atlanta,VT Silicon,1/1/2002,9/20/2010,9/12/2007,11/19/2008,5.6986,6.8877,3.055353047989626,4.754422568093388,2,2,8800000,0,GA,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,closed
151,CA,34.03423370000001,-118.4536137,90025,Los Angeles,GetBack,9/1/2007,11/22/2010,11/6/2008,11/6/2008,1.1836,1.1836,0.9178,0.9178,1,1,1700000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,closed
152,CA,37.835676,-122.263548,94609,Oakland,Slipstream,6/1/2010,5/1/2013,8/31/2010,8/31/2010,0.2493,0.2493,0.0,0.7781,1,1,20000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
153,CA,37.5541073,-121.97567649999999,94538,Fremont,HipLogic,1/1/2005,Not closed,2/8/2008,12/2/2009,3.1041,4.9205,5.0027,8.3534,10,2,11500000,5,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,acquired
154,CA,38.279431,-122.668452,94954,Petaluma,Dilithium Networks,1/1/2001,10/1/2012,4/23/2003,6/3/2010,2.3068,9.4247,4.4986,11.4164,12,7,98170000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,5.2,1,closed
155,CA,37.7824533,-122.38794890000001,94107,San Francisco,Yobongo,1/1/2010,Not closed,3/23/2011,3/23/2011,1.2219,1.2219,0.7479,2.6849,2,1,1350000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,1,acquired
156,IL,41.8851542,-87.62231829999999,60601,Chicago,Brickfish,11/1/2005,Not closed,7/16/2010,7/16/2010,4.7068,4.7068,2.989,6.8629999999999995,17,1,940261,2,IL,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,acquired
157,MA,42.360253,-71.058291,2109,Boston,MyEnergy,6/4/2007,Not closed,2/1/2009,2/3/2011,1.6658,3.6712,3.6658,3.6712,12,2,4000000,3,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1,acquired
158,CA,37.368829999999996,-122.03635,94085,Sunnyvale,LikeList,1/1/2008,12/6/2012,12/15/2009,12/15/2009,1.9562,1.9562,1.0027,1.0027,5,1,5000000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,closed
159,VA,38.881717,-77.089398,22201,Arlington,Social Collective,4/17/2009,3/6/2012,4/18/2009,4/18/2009,0.0027,0.0027,0.5836,0.5836,3,1,20000,1,VA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
160,WA,47.60732,-122.335746,98101,Seattle,Pure Networks,1/1/2002,Not closed,1/11/2006,1/11/2006,4.0301,4.0301,3.0027,3.0027,5,1,12500000,1,WA,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1,acquired
161,CO,39.568064,-104.97783100000001,80112,Centennial,Internet Pawn,1/1/2009,3/1/2013,5/5/2010,8/27/2013,1.3397,4.6548,1.3589,1.3753,0,5,7228704,2,CO,0,0,0,0,1,finance,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,closed
162,IL,41.940611,-87.835972,60631,Chicago,NeuroTherapeutics Pharma,1/1/2006,6/1/2013,5/20/2010,12/15/2011,4.3836,5.9562,5.4986,5.4986,5,2,55000000,1,IL,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.0,1,closed
163,CA,37.560155,-122.28558799999999,94404,San Mateo,Provade,1/1/2004,Not closed,1/23/2006,8/11/2010,2.063,6.6137,3.055353047989626,4.754422568093388,5,4,15180000,0,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1.0,1,acquired
164,CA,37.404788,-121.94084199999999,95134,San Jose,Infineta Systems,1/1/2008,1/1/2012,5/7/2010,6/6/2011,2.3479,3.4301,2.3562,4.0027,4,2,30000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,closed
165,TX,30.268235999999998,-97.740651,78701,Austin,Challenge Games,1/1/2006,Not closed,7/10/2008,9/1/2008,2.5233,2.6685,3.0027,4.4247,11,2,14500000,3,TX,0,0,0,1,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,acquired
166,CA,37.758229,-122.43951200000001,94114,San Francisco,Crowd Factory,1/1/2009,Not closed,1/26/2011,1/26/2011,2.0685,2.0685,2.5808,4.3671,6,1,6500000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0,1,acquired
167,TN,35.149021999999995,-90.05162800000001,38103-4717,Memphis,Friendsignia,1/29/2012,6/1/2013,1/29/2012,1/29/2012,0.0,0.0,0.0,0.0,2,1,15000,1,TN,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
168,NY,40.730646,-73.986614,10013,New York,Vizibility,7/1/2009,Not closed,3/24/2010,2/6/2013,0.7288,3.6055,1.589,4.1041,5,5,4705910,3,NY,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3.0,1,acquired
169,CA,37.5783263,-122.3485679,94010-4031,Burlingame,OpenFeint,1/1/2008,Not closed,10/21/2010,10/21/2010,2.8055,2.8055,3.0027,4.6493,6,1,3000000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1,acquired
170,NY,40.743808,-73.983626,10016,New York,Tumblr,2/1/2007,Not closed,10/31/2007,1/1/2012,0.7452,4.9178,3.0438,6.8411,30,6,125250000,5,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3.5,1,acquired
171,NY,40.730646,-73.986614,10013,New York,Hotlist,1/1/2008,5/1/2013,5/1/2008,1/1/2012,0.3315,4.0027,2.3644,3.6685,8,4,1449998,3,NY,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,1,closed
172,MA,42.3751,-71.105616,2139,Cambridge,Crashlytics,2/1/2011,Not closed,10/13/2011,4/10/2012,0.6959,1.189,0.6629999999999999,2.6247,5,2,6000000,3,MA,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,6.0,1,acquired
173,MN,45.006515,-93.46651,55441,Plymouth,BridgePoint Medical,1/1/2005,Not closed,1/23/2007,3/25/2011,2.0603,6.2301,3.055353047989626,4.754422568093388,7,3,28200000,0,MN,0,0,0,0,1,medical,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.0,1,acquired
174,CA,37.777741,-122.412198,94104,San Francisco,Recurve,8/1/2005,Not closed,9/23/2008,6/17/2010,3.1479,4.8795,5.0027,5.0027,5,2,14000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,acquired
175,TX,30.355040000000002,-97.80108299999999,78730,Austin,Conformity,7/1/2007,1/1/2009,1/28/2009,1/28/2009,1.5808,1.5808,2.2521,2.5342,14,1,3000000,2,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,closed
176,WA,39.78373,-100.445882,98104,Seattle,Moprise,1/1/2010,7/1/2013,7/8/2011,10/7/2011,1.5151,1.7644,0.7479,0.7479,6,2,2238055,1,WA,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,closed
177,CA,37.779281,-122.41923600000001,94108,San Francisco,Plizy,9/1/2010,6/1/2013,5/19/2011,12/13/2012,0.7123,2.2849,1.9507,2.2822,5,2,5200000,2,CA,1,0,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,closed
178,PA,40.070870899999996,-75.302716,19428,Conshohocken,ShopRunner,1/1/2010,Not closed,8/19/2013,8/19/2013,3.6329,3.6329,1.1479,3.7781,4,1,75000000,4,PA,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,0,acquired
179,MA,42.296110999999996,-71.238524,2494,Needham,RatePoint,9/1/2006,2/2/2012,1/29/2007,8/20/2010,0.41100000000000003,3.9699,4.2521,5.7671,13,4,24500000,4,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.5,1,closed
180,CA,33.63776,-117.855989,92660,Newport Beach,Digital Performance,1/1/2002,10/1/2012,11/27/2006,2/5/2010,4.9068,8.1014,3.055353047989626,4.754422568093388,3,3,4476171,0,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2.0,1,closed
181,TX,30.2729209,-97.7443863,78701,Austin,Gowalla,8/28/2007,Not closed,2/27/2008,1/28/2010,0.5014,2.4219,2.8192,5.8849,21,3,10400001,3,TX,0,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.0,1,acquired
